부서_메타,부서명,사용일,사용시간,사용장소,식당명,주소,사용목적,사용금액,사용자,결제방법,비목,source_file
서대문구 문화체육과,서대문구 문화체육과,2026-01-09,,작은스페인,작은스페인,,업무추진을 위한 각종 회의·간담회·행사,148000,"직원, 관계자",카드,시책,sdm_p429
서대문구 반려동물지원과,서대문구 반려동물지원과,2026-01-09,,포방터쭈꾸미,포방터쭈꾸미,,업무추진을 위한 각종 회의·간담회·행사,49000,직원 및 관계자,카드,시책,sdm_p429
서대문구 도시계획과,서대문구 도시계획과,2026-01-09,,서대문아구찜,서대문아구찜,,업무추진을 위한 각종 회의·간담회·행사,88000,업무담당자 및 관계자,카드,시책,sdm_p429
서대문구 문화체육과,서대문구 문화체육과,2026-01-09,,동원샘물,동원샘물,,업무추진을 위한 각종 회의·간담회·행사,488000,구립합창단원,카드,시책,sdm_p430
서대문구 소통담당관,서대문구 소통담당관,2026-01-09,,선수사,선수사,,시책 또는 지역 홍보,147000,일간지기자 및 관련직원,카드,시책,sdm_p430
서대문구 북가좌제1동,서대문구 북가좌제1동,2026-01-09,,먹게시리,먹게시리,,업무추진을 위한 각종 회의·간담회·행사,300000,"동장, 팀장, 직능단체회원",카드,기관,sdm_p430
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-01-09,,백세풍천장어,백세풍천장어,,소속 상근직원에 대한 격려 및 지원,224000,"국장, 과장 및 팀장",카드,시책,sdm_p430
서대문구 기후환경과,서대문구 기후환경과,2026-01-09,,매머드익스프레스서대문구청점,매머드익스프레스서대문구청점,,업무추진을 위한 각종 회의·간담회·행사,40000,채용 심사 관계자 및 기후환경과 직원,카드,시책,sdm_p431
서대문구 청년정책과,서대문구 청년정책과,2026-01-09,,파리바게트 카페 신촌점,파리바게트 카페 신촌점,,업무추진을 위한 각종 회의·간담회·행사,90000,청년정책과 직원 및 2026 인디음악 공연 추진 관계자,카드,시책,sdm_p431
서대문구 구청장,서대문구 구청장,2026-01-09,,연경 연희점,연경 연희점,,소속 상근직원에 대한 격려 및 지원,368000,"보좌관 ,비서관 둥",카드,기관,sdm_p431
서대문구 부구청장,서대문구 부구청장,2026-01-09,,연희녹두삼계탕,연희녹두삼계탕,,소속 상근직원에 대한 격려 및 지원,273000,행정지원과 직원 등,카드,기관,sdm_p431
서대문구 부구청장,서대문구 부구청장,2026-01-09,,롱앤쇼트(Long,롱앤쇼트,,소속 상근직원에 대한 격려 및 지원,8000,행정지원과 직원 등,카드,기관,sdm_p432
서대문구 인생케어과,서대문구 인생케어과,2026-01-09,,왔다산아나고구이,왔다산아나고구이,,업무추진을 위한 각종 회의·간담회·행사,198000,사업추진관계자,카드,시책,sdm_p432
서대문구 건축과,서대문구 건축과,2026-01-08,,홍제종합어시장,홍제종합어시장,,업무추진을 위한 각종 회의·간담회·행사,439000,건축안전센터 운영 관련 담당직원 등 관계자,카드,시책,sdm_p432
서대문구 치수과,서대문구 치수과,2026-01-08,,자하싸리집,자하싸리집,,업무추진을 위한 각종 회의·간담회·행사,292000,외부전문가 및 부서직원,카드,시책,sdm_p432
서대문구 스마트정보과,서대문구 스마트정보과,2026-01-08,,미도인신촌,미도인신촌,,업무추진을 위한 각종 회의·간담회·행사,115000,환경교육 관계자 및 직원,카드,시책,sdm_p433
서대문구 주거정비과,서대문구 주거정비과,2026-01-08,,대복,대복,,업무추진을 위한 각종 회의·간담회·행사,126000,사업관계자 및 부서직원,카드,시책,sdm_p433
서대문구 구청장,서대문구 구청장,2026-01-08,,연희화로,연희화로,,소속 상근직원에 대한 격려 및 지원,68000,"비서관 ,행정지원과 직원",카드,기관,sdm_p433
서대문구 재난안전과,서대문구 재난안전과,2026-01-08,,네이버파이낸셜㈜,네이버파이낸셜㈜,,소속 상근직원에 대한 격려 및 지원,59000,안전건설국 직원,카드,기관,sdm_p433
서대문구 도심개발과,서대문구 도심개발과,2026-01-08,,칠구내백순대＆순대국,칠구내백순대＆순대국,,업무추진을 위한 각종 회의·간담회·행사,87000,사업관계자 및 직원,카드,시책,sdm_p434
서대문구 기획예산과,서대문구 기획예산과,2026-01-08,,연희동수제비,연희동수제비,,업무추진을 위한 각종 회의·간담회·행사,84000,업무담당 직원 및 관계자,카드,시책,sdm_p434
서대문구 주거정비과,서대문구 주거정비과,2026-01-08,,작은부엌앤,작은부엌앤,,업무추진을 위한 각종 회의·간담회·행사,48000,사업관계자 및 부서직원,제로페이,시책,sdm_p434
서대문구 보건위생과,서대문구 보건위생과,2026-01-08,,강수사,강수사,,업무추진을 위한 각종 회의·간담회·행사,252000,사업추진 관계자 등,카드,시책,sdm_p434
서대문구 반려동물지원과,서대문구 반려동물지원과,2026-01-08,,연희화로,연희화로,,업무추진을 위한 각종 회의·간담회·행사,218000,직원 및 관계자,카드,시책,sdm_p435
서대문구 소통담당관,서대문구 소통담당관,2026-01-08,,양식이네,양식이네,,시책 또는 지역 홍보,40000,지역지기자 및 관련직원,카드,시책,sdm_p435
서대문구 행정지원과,서대문구 행정지원과,2026-01-08,,효계,효계,,업무추진을 위한 각종 회의·간담회·행사,150000,보좌관 및 업무추진 관계자,카드,시책,sdm_p435
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-01-08,,역대급피자,역대급피자,,소속 상근직원에 대한 격려 및 지원,455000,"직원, 행사 관계자",카드,시책,sdm_p435
서대문구 소통담당관,서대문구 소통담당관,2026-01-08,,수엔１９０,수엔１９０,,시책 또는 지역 홍보,464000,방송국기자 및 관련직원,카드,시책,sdm_p436
서대문구 지역경제과,서대문구 지역경제과,2026-01-08,,난향,난향,,업무추진을 위한 각종 회의·간담회·행사,198000,사업관계자 및 직원,카드,시책,sdm_p436
서대문구 부구청장,서대문구 부구청장,2026-01-08,,시오,시오,,업무추진을 위한 각종 회의·간담회·행사,68000,행정지원과 직원 등,카드,기관,sdm_p436
서대문구 부구청장,서대문구 부구청장,2026-01-08,,커피가게 동경(연희,커피가게 동경(연희),,직무수행과 관련된 통상적인 경비,21000,행정지원과 직원 등,카드,기관,sdm_p436
서대문구 반려동물지원과,서대문구 반려동물지원과,2026-01-08,,왕가주방,왕가주방,,업무추진을 위한 각종 회의·간담회·행사,41000,직원 및 관계자,카드,시책,sdm_p437
서대문구 기획재정국장,서대문구 기획재정국장,2026-01-08,,-,-,,직무수행과 관련된 통상적인 경비,50000,기획예산과 직원,현금,기관,sdm_p437
서대문구 구청장,서대문구 구청장,2026-01-08,,선수사,선수사,,소속 상근직원에 대한 격려 및 지원,120000,"비서관, 수행직원 등",카드,기관,sdm_p437
서대문구 재난안전과,서대문구 재난안전과,2026-01-07,,소재,소재,,소속 상근직원에 대한 격려 및 지원,92000,안전건설국 직원,카드,기관,sdm_p437
서대문구 지역경제과,서대문구 지역경제과,2026-01-07,,연희동수제비,연희동수제비,,업무추진을 위한 각종 회의·간담회·행사,56000,사업관계자 및 직원,카드,시책,sdm_p438
서대문구 구청장,서대문구 구청장,2026-01-07,,대진수산,대진수산,,소속 상근직원에 대한 격려 및 지원,490000,도시정비국 직원,카드,기관,sdm_p438
서대문구 감사담당관,서대문구 감사담당관,2026-01-07,,하동우렁추어탕,하동우렁추어탕,,업무추진을 위한 각종 회의·간담회·행사,48000,외부전문가 및 감사담당관 직원,카드,시책,sdm_p438
서대문구 문화체육과,서대문구 문화체육과,2026-01-07,,존재의이유,존재의이유,,업무추진을 위한 각종 회의·간담회·행사,490000,"직원, 생활체육 관계자",카드,시책,sdm_p438
서대문구 구청장,서대문구 구청장,2026-01-07,,연희사철,연희사철,,소속 상근직원에 대한 격려 및 지원,256000,행정지원과 직원 등,카드,기관,sdm_p439
서대문구 구청장,서대문구 구청장,2026-01-07,,연희사철,연희사철,,소속 상근직원에 대한 격려 및 지원,490000,"보좌관, 행정지원과 직원 등",카드,기관,sdm_p439
서대문구 행복복지국장,서대문구 행복복지국장,2026-01-07,,네이버파이낸셜,네이버파이낸셜,,직무수행과 관련된 통상적인 경비,109000,내방객,카드,기관,sdm_p439
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-07,,서오릉숯불생선구이,서오릉숯불생선구이,,업무추진을 위한 각종 회의·간담회·행사,60000,마을축제추진위원 등,카드,기관,sdm_p439
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-01-07,,오누정,오누정,,소속 상근직원에 대한 격려 및 지원,72000,직원,카드,시책,sdm_p440
서대문구 도심개발과,서대문구 도심개발과,2026-01-07,,쉐프수,쉐프수,,업무추진을 위한 각종 회의·간담회·행사,90000,사업관계자 및 직원,카드,시책,sdm_p440
서대문구 구청장,서대문구 구청장,2026-01-07,,존재의이유,존재의이유,,소속 상근직원에 대한 격려 및 지원,490000,"비서관, 수행직원 등",카드,기관,sdm_p440
서대문구 스마트정보과,서대문구 스마트정보과,2026-01-07,,데이지카페,데이지카페,,업무추진을 위한 각종 회의·간담회·행사,14000,폐기물 처리업 관련 관계자 및 직원,카드,시책,sdm_p440
서대문구 홍은제2동,서대문구 홍은제2동,2026-01-07,,법성포영광굴비,법성포영광굴비,,업무추진을 위한 각종 회의·간담회·행사,44000,관계자 및 직원,카드,기관,sdm_p441
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-01-07,,주식회사 무원,주식회사 무원,,소속 상근직원에 대한 격려 및 지원,53000,"직원, 관계자",카드,시책,sdm_p441
서대문구 재난안전과,서대문구 재난안전과,2026-01-07,,왔다산아나고구이,왔다산아나고구이,,업무추진을 위한 각종 회의·간담회·행사,36000,한파대책 업무담당 및 사업관계자,카드,시책,sdm_p441
서대문구 행정지원과,서대문구 행정지원과,2026-01-07,,백세풍천장어,백세풍천장어,,업무추진을 위한 각종 회의·간담회·행사,105000,차량관리 업무추진 관계자,카드,시책,sdm_p441
서대문구 행정지원과,서대문구 행정지원과,2026-01-07,,더양 (The Ya,더양,,업무추진을 위한 각종 회의·간담회·행사,406000,인사 업무 관계자,카드,시책,sdm_p442
서대문구 부구청장,서대문구 부구청장,2026-01-07,,연대북문 우리집,연대북문 우리집,,업무추진을 위한 각종 회의·간담회·행사,55000,기획예산과 직원 등,카드,기관,sdm_p442
서대문구 행정지원과,서대문구 행정지원과,2026-01-07,,흥부골왕갈비,흥부골왕갈비,,업무추진을 위한 각종 회의·간담회·행사,451000,직원 교육훈련 관계자,카드,시책,sdm_p442
서대문구 행정지원과,서대문구 행정지원과,2026-01-07,,카페239(CAFE,카페239,,업무추진을 위한 각종 회의·간담회·행사,16000,행정지원과 직원,카드,시책,sdm_p442
서대문구 충현동,서대문구 충현동,2026-01-06,,힐포(HEAL PO,힐포,,소속 상근직원에 대한 격려 및 지원,98000,직원,카드,기관,sdm_p443
서대문구 어르신복지과,서대문구 어르신복지과,2026-01-06,,우자매 순대국,우자매 순대국,,업무추진을 위한 각종 회의·간담회·행사,67000,행복한 밥상 2호점  업무추진 관계자,카드,시책,sdm_p443
서대문구 지역경제과,서대문구 지역경제과,2026-01-06,,홍은떡볶이,홍은떡볶이,,업무추진을 위한 각종 회의·간담회·행사,100000,사업관계자 및 직원,카드,시책,sdm_p443
서대문구 행정지원과,서대문구 행정지원과,2026-01-06,,CAFE 폭포,CAFE 폭포,,업무추진을 위한 각종 회의·간담회·행사,35000,행정지원과 직원,카드,시책,sdm_p443
서대문구 구청장,서대문구 구청장,2026-01-06,,(주)에치와이,(주)에치와이,,직무수행과 관련된 통상적인 경비,155000,내방객,카드,기관,sdm_p444
서대문구 소통담당관,서대문구 소통담당관,2026-01-06,,만복림,만복림,,시책 또는 지역 홍보,490000,일간지기자 및 관련직원,카드,시책,sdm_p444
서대문구 충현동,서대문구 충현동,2026-01-06,,미소,미소,,업무추진을 위한 각종 회의·간담회·행사,266000,"직원, 업무추진관계자",카드,기관,sdm_p444
